Relation ID,Relation Strings,Test Triple Count,Train Triple Count,Relation Type,Filtered MR,Filtered MRR,Filtered Hits@1,Filtered Hits@3,Filtered Hits@10
199,/time/time_zone/locations_in_this_time_zone,139,366,1-N,198.22302158273382,0.5992659424706329,0.5503597122302158,0.6402877697841727,0.6654676258992805
200,/people/person/languages,89,344,M-1,548.4719101123595,0.5329452257477836,0.4943820224719101,0.5674157303370787,0.5955056179775281
201,/american_football/football_player/position_s,1,26,M-1,1.0,1.0,1.0,1.0,1.0
202,/education/educational_institution/students_graduates./education/education/major_field_of_study,257,330,M-N,160.14785992217898,0.2873166154794656,0.23346303501945526,0.2840466926070039,0.39299610894941633
203,/film/director/film,93,386,1-N,227.65591397849462,0.7592134373162382,0.6989247311827957,0.8118279569892473,0.8548387096774194
204,/american_football/football_team/historical_roster./sports/sports_team_roster/position,83,313,M-N,6.5602409638554215,0.5784869366381542,0.5,0.572289156626506,0.7891566265060241
205,/award/award_ceremony/awards_presented./award/award_honor/honored_for,95,370,1-N,141.46315789473684,0.4861527693899054,0.43157894736842106,0.5052631578947369,0.5842105263157895
206,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics,48,349,M-N,1.1875,0.947668711344401,0.9166666666666666,0.96875,1.0
207,/film/film/costume_design_by,18,186,M-1,1.0,1.0,1.0,1.0,1.0
208,/film/film_format/film_format,51,337,1-N,1.5490196078431373,0.9165013631184896,0.8921568627450981,0.9313725490196079,0.9901960784313726
209,/film/film/featured_film_locations,113,363,M-1,785.9380530973451,0.5347363294753353,0.504424778761062,0.5530973451327433,0.5929203539823009
210,/tv/tv_program/genre,92,326,M-N,101.77173913043478,0.5131296074908712,0.41304347826086957,0.5597826086956522,0.7228260869565217
211,/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency,47,327,M-1,15.659574468085106,0.8021587615317487,0.7553191489361702,0.8404255319148937,0.8723404255319149
212,/film/film/written_by,78,352,M-1,140.98717948717947,0.7697623815291967,0.717948717948718,0.8012820512820513,0.8589743589743589
213,/baseball/baseball_player/batting_stats./baseball/batting_statistics/team,4,22,1-N,1.0,1.0,1.0,1.0,1.0
214,/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type,26,210,M-1,11.365384615384615,0.9440928239088792,0.9423076923076923,0.9423076923076923,0.9423076923076923
215,/government/politician/government_positions_held./government/government_position_held/office_position_or_title,5,64,M-1,1.0,1.0,1.0,1.0,1.0
216,/base/twinnedtowns/twinned_town/twinned_with./base/twinnedtowns/town_twinning/twinned_towns,2,18,1-1,1.0,1.0,1.0,1.0,1.0
217,/location/hud_county_place/county,26,294,M-1,1.0,1.0,1.0,1.0,1.0
218,/sports/pro_athlete/teams./sports/sports_team_roster/position,9,97,M-1,1.0555555555555556,0.9722222222222222,0.9444444444444444,1.0,1.0
219,/education/educational_degree/people_with_this_degree./education/education/major_field_of_study,52,352,M-N,3.4134615384615383,0.8210321573110727,0.75,0.875,0.9519230769230769
220,/base/petbreeds/dog_breed/cities_where_this_dog_is_popular./base/petbreeds/dog_city_relationship/cities,23,195,M-N,1.1956521739130435,0.9427536674167799,0.9130434782608695,0.9782608695652174,1.0
221,/film/film_story_contributor/film_story_credits,47,330,1-N,42.43617021276596,0.9507914604024684,0.9468085106382979,0.9574468085106383,0.9574468085106383
222,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category,18,134,M-1,3.861111111111111,0.9586030112372504,0.9444444444444444,0.9722222222222222,0.9722222222222222
223,/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members,9,92,M-N,1.0,1.0,1.0,1.0,1.0
224,/film/film/film_format,30,338,M-1,1.8833333333333333,0.9267112731933593,0.9,0.95,0.9666666666666667
225,/tv/tv_actor/starring_roles./tv/regular_tv_appearance/series,135,337,M-1,1075.3037037037036,0.4100057813856337,0.37777777777777777,0.4222222222222222,0.45555555555555555
226,/film/film/sequel,24,177,1-1,25.270833333333332,0.9584223429361979,0.9583333333333334,0.9583333333333334,0.9583333333333334
227,/film/film/music,100,339,M-1,422.07,0.49480369567871096,0.425,0.54,0.615
228,/sports/sports_team/roster./american_football/football_roster_position/position,60,340,M-N,3.408333333333333,0.7790177027384441,0.725,0.7916666666666666,0.9166666666666666
229,/olympics/olympic_medal/medal_winners./olympics/olympic_medal_honor/country,26,256,M-N,1.6153846153846154,0.9048981299767127,0.8653846153846154,0.9230769230769231,0.9807692307692307
230,/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,23,370,M-1,48.869565217391305,0.8197673300038213,0.7391304347826086,0.9130434782608695,0.9130434782608695
231,/aviation/airport/airlines./aviation/airline_airport_presence/cities_served,2,23,1-N,1.0,1.0,1.0,1.0,1.0
232,/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,24,232,M-N,1.0208333333333333,0.9895833333333334,0.9791666666666666,1.0,1.0
233,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,85,353,M-1,77.6470588235294,0.7119731678682215,0.7,0.711764705882353,0.7294117647058823
234,/base/popstra/religion/membership./base/popstra/religion_choice/member,6,61,1-N,1.0,1.0,1.0,1.0,1.0
235,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,19,252,M-N,1.868421052631579,0.9507055784526625,0.9473684210526315,0.9473684210526315,0.9473684210526315
236,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,28,318,M-N,31.803571428571427,0.9554527827671596,0.9464285714285714,0.9642857142857143,0.9642857142857143
237,/medicine/medical_specialty/diseases_treated,7,59,M-N,1.0,1.0,1.0,1.0,1.0
238,/sports/sports_position/players./sports/sports_team_roster/player,6,90,1-N,1.0,1.0,1.0,1.0,1.0
239,/law/invention/inventor,1,4,1-1,1.0,1.0,1.0,1.0,1.0
240,/location/hud_foreclosure_area/total_residential_addresses./measurement_unit/dated_integer/source,96,359,M-1,88.34895833333333,0.7048527399698893,0.6979166666666666,0.7083333333333334,0.7083333333333334
241,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,52,373,M-N,26.490384615384617,0.950221061706543,0.9326923076923077,0.9615384615384616,0.9711538461538461
242,/location/administrative_division/capital./location/administrative_division_capital_relationship/capital,31,308,1-1,1.0,1.0,1.0,1.0,1.0
243,/protected_sites/natural_or_cultural_site_designation/sites./protected_sites/natural_or_cultural_site_listing/listed_site,7,70,1-N,17.928571428571427,0.8336412566048759,0.7857142857142857,0.8571428571428571,0.9285714285714286
244,/baseball/baseball_team/historical_roster./baseball/baseball_historical_roster_position/player,5,25,M-1,1.0,1.0,1.0,1.0,1.0
245,/soccer/football_player/current_team./soccer/football_roster_position/team,62,351,M-N,1.5806451612903225,0.8431830867644279,0.75,0.9516129032258065,0.9919354838709677
246,/base/popstra/celebrity/vacations_in./base/popstra/vacation_choice/location,39,339,M-N,2.1794871794871793,0.952604733980619,0.9358974358974359,0.9615384615384616,0.9743589743589743
247,/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,134,369,M-N,12.309701492537313,0.44533151655054803,0.35074626865671643,0.4701492537313433,0.6604477611940298
248,/people/profession/specializations,14,111,1-N,1.0,1.0,1.0,1.0,1.0
249,/computer/software/software_genre,1,5,M-1,1.0,1.0,1.0,1.0,1.0
250,/education/educational_institution/school_type,92,342,M-1,52.18478260869565,0.67791399748429,0.6413043478260869,0.7010869565217391,0.7391304347826086
251,/base/popstra/organization/supporter./base/popstra/support/supporter,5,51,1-N,2.0,0.9090909004211426,0.9,0.9,0.9
252,/award/ranked_list/ranked_list_items./award/ranking/item,34,333,1-N,1.75,0.934685090008904,0.9264705882352942,0.9264705882352942,0.9705882352941176
253,/film/film_crewmember/films_crewed./film/film_crew_gig/film,37,366,1-N,26.45945945945946,0.9364847750277132,0.9324324324324325,0.9324324324324325,0.9594594594594594
254,/sports/sport/pro_athletes./sports/pro_sports_played/athlete,12,126,1-N,1.0,1.0,1.0,1.0,1.0
255,/soccer/football_team/current_roster./soccer/football_roster_position/player,57,337,M-N,1.6228070175438596,0.8326128240217242,0.7456140350877193,0.9210526315789473,1.0
256,/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee,14,146,1-N,1.0357142857142858,0.9821428571428571,0.9642857142857143,1.0,1.0
257,/base/biblioness/bibs_location/state,40,291,M-1,123.7,0.950190544128418,0.95,0.95,0.95
258,/education/university/local_tuition./measurement_unit/dated_money_value/currency,51,350,M-1,4.2254901960784315,0.9426891850490197,0.9313725490196079,0.9411764705882353,0.9705882352941176
259,/business/business_operation/revenue./measurement_unit/dated_money_value/currency,21,207,M-1,1.880952380952381,0.8993206024169922,0.8571428571428571,0.9285714285714286,0.9523809523809523
260,/sports/sports_position/players./american_football/football_roster_position/team,64,333,M-N,5.515625,0.6023401021957397,0.5,0.65625,0.8203125
261,/sports/sports_position/players./sports/sports_team_roster/team,387,353,1-N,213.22868217054264,0.33013239818642,0.2054263565891473,0.40568475452196384,0.5749354005167958
262,/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,7,51,M-1,1.1428571428571428,0.952380929674421,0.9285714285714286,1.0,1.0
263,/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,21,207,1-N,32.0,0.9084014892578125,0.9047619047619048,0.9047619047619048,0.9047619047619048
264,/film/film/film_set_decoration_by,15,106,M-1,1.0,1.0,1.0,1.0,1.0
265,/military/military_conflict/combatants./military/military_combatant_group/combatants,37,379,M-N,2.6216216216216215,0.9356919365960199,0.918918918918919,0.9459459459459459,0.9594594594594594
266,/sports/sports_league/teams./sports/sports_league_participation/team,18,150,1-N,1.0833333333333333,0.9791666666666666,0.9722222222222222,0.9722222222222222,1.0
267,/base/biblioness/bibs_location/country,71,336,M-1,370.03521126760563,0.6784320885026959,0.6549295774647887,0.6830985915492958,0.7253521126760564
268,/film/editor/film,19,177,1-N,1.0,1.0,1.0,1.0,1.0
269,/music/group_member/membership./music/group_membership/role,73,341,M-N,47.54794520547945,0.5957892430971746,0.5273972602739726,0.6301369863013698,0.7465753424657534
270,/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/country,82,373,M-N,7.701219512195122,0.610797230790301,0.5304878048780488,0.6219512195121951,0.823170731707317
271,/organization/organization/parent./organization/organization_relationship/parent,23,187,M-1,1.0,1.0,1.0,1.0,1.0
272,/american_football/football_team/historical_roster./american_football/football_historical_roster_position/position_s,70,378,M-N,5.921428571428572,0.646889168875558,0.55,0.6857142857142857,0.8571428571428571
273,/people/person/employment_history./business/employment_tenure/title,6,56,M-1,6.833333333333333,0.7970259189605713,0.75,0.8333333333333334,0.8333333333333334
275,/tv/tv_program_creator/programs_created,16,144,1-1,1.0,1.0,1.0,1.0,1.0
276,/tv/tv_program/tv_producer./tv/tv_producer_term/producer,46,320,M-N,36.29347826086956,0.9302961929984714,0.9021739130434783,0.9565217391304348,0.967391304347826
277,/business/employer/employees./business/employment_tenure/person,34,299,1-N,1.0,1.0,1.0,1.0,1.0
278,/location/administrative_division/country,38,374,M-1,1.7763157894736843,0.9041040320145456,0.8552631578947368,0.9342105263157895,0.9868421052631579
279,/film/film/executive_produced_by,96,357,M-1,169.30208333333334,0.7344717979431152,0.671875,0.7864583333333334,0.8229166666666666
280,/location/statistical_region/rent50_3./measurement_unit/dated_money_value/currency,58,330,M-1,5.525862068965517,0.8602237043709591,0.8275862068965517,0.8879310344827587,0.9224137931034483
281,/food/food/nutrients./food/nutrition_fact/nutrient,105,308,M-N,145.0142857142857,0.43756190708705356,0.3476190476190476,0.4380952380952381,0.6285714285714286
282,/business/industry/companies,34,325,1-N,1.1911764705882353,0.9756016450769761,0.9705882352941176,0.9705882352941176,0.9852941176470589
283,/music/group_member/membership./music/group_membership/group,23,210,M-1,1.0,1.0,1.0,1.0,1.0
284,/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency,15,194,M-1,1.0,1.0,1.0,1.0,1.0
285,/education/field_of_study/students_majoring./education/education/degree,47,384,M-N,4.638297872340425,0.7739962314037566,0.7021276595744681,0.8191489361702128,0.9148936170212766
286,/film/special_film_performance_type/film_performance_type./film/performance/actor,51,377,1-N,17.686274509803923,0.9658583846746707,0.9607843137254902,0.9705882352941176,0.9803921568627451
287,/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/appearance_type,13,107,M-1,1.0,1.0,1.0,1.0,1.0
288,/education/fraternity_sorority/colleges_and_universities,21,129,1-N,1.5952380952380953,0.9398148854573568,0.9285714285714286,0.9285714285714286,0.9761904761904762
289,/education/field_of_study/students_majoring./education/education/student,28,263,1-N,1.0,1.0,1.0,1.0,1.0
290,/award/award_winning_work/awards_won./award/award_honor/honored_for,51,347,M-N,2.049019607843137,0.8399697098077512,0.7647058823529411,0.8921568627450981,0.9803921568627451
291,/baseball/baseball_team/current_roster./baseball/baseball_roster_position/position,19,178,M-N,1.105263157894737,0.9561403174149362,0.9210526315789473,1.0,1.0
292,/people/person/children,12,80,1-1,1.0,1.0,1.0,1.0,1.0
293,/sports/sports_team/roster./basketball/basketball_roster_position/position,15,173,M-N,1.1,0.9611111323038737,0.9333333333333333,1.0,1.0
294,/organization/organization/headquarters./location/mailing_address/state_province_region,69,321,M-1,355.2391304347826,0.41900305817092676,0.37681159420289856,0.427536231884058,0.4927536231884058
295,/base/aareas/schema/administrative_area/capital,15,136,1-1,1.9666666666666666,0.9385521570841472,0.9333333333333333,0.9333333333333333,0.9666666666666667
296,/location/hud_foreclosure_area/total_90_day_vacant_residential_addresses./measurement_unit/dated_integer/source,89,379,M-1,130.90449438202248,0.676342267668649,0.6741573033707865,0.6741573033707865,0.6741573033707865
297,/base/aareas/schema/administrative_area/administrative_children,70,348,1-N,45.49285714285714,0.8036564418247768,0.7714285714285715,0.8142857142857143,0.8785714285714286
298,/tv/tv_producer/programs_produced./tv/tv_producer_term/program,48,388,M-N,1.125,0.9852430820465088,0.9791666666666666,0.9895833333333334,0.9895833333333334
299,/location/country/first_level_divisions,16,138,1-N,1.0,1.0,1.0,1.0,1.0
300,/business/business_operation/liabilities./measurement_unit/dated_money_value/currency,6,55,M-1,1.0,1.0,1.0,1.0,1.0
301,/film/personal_film_appearance_type/film_appearances./film/personal_film_appearance/person,30,223,1-N,1.1666666666666667,0.9848484675089518,0.9833333333333333,0.9833333333333333,0.9833333333333333
302,/sports/sports_league_draft/picks./sports/sports_league_draft_pick/team,73,376,M-N,1.5684931506849316,0.8904709489378211,0.8356164383561644,0.9246575342465754,0.9863013698630136
303,/travel/travel_destination/tourist_attractions,4,27,1-1,1.0,1.0,1.0,1.0,1.0
304,/base/americancomedy/comedy_group/members./base/americancomedy/comedy_group_membership/member,2,20,1-N,1.0,1.0,1.0,1.0,1.0
305,/education/educational_institution/campuses,77,355,1-1,1.0,1.0,1.0,1.0,1.0
306,/film/film/distributors./film/film_film_distributor_relationship/region,22,155,M-1,1.2954545454545454,0.9640150937167081,0.9545454545454546,0.9772727272727273,0.9772727272727273
307,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,61,387,M-N,2.7540983606557377,0.7928337972672259,0.7377049180327869,0.8114754098360656,0.9426229508196722
308,/business/business_operation/cash./measurement_unit/dated_money_value/currency,6,43,M-1,1.0,1.0,1.0,1.0,1.0
309,/government/governmental_body/sessions,5,50,1-N,1.0,1.0,1.0,1.0,1.0
310,/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,28,357,M-1,3.357142857142857,0.8595888955252511,0.8392857142857143,0.8571428571428571,0.9285714285714286
311,/royalty/order_of_chivalry/recipients./royalty/chivalric_order_membership/recipient,4,42,1-N,1.0,1.0,1.0,1.0,1.0
312,/military/military_commander/military_commands./military/military_command/military_combatant,5,33,M-1,1.0,1.0,1.0,1.0,1.0
313,/film/film/subjects,63,335,M-1,166.6904761904762,0.7730840652708023,0.7301587301587301,0.7936507936507936,0.8492063492063492
314,/medicine/disease/notable_people_with_this_condition,19,114,1-N,1.0263157894736843,0.9868421052631579,0.9736842105263158,1.0,1.0
315,/music/musical_group/member./music/group_membership/member,17,208,1-N,5.411764705882353,0.9225023494047278,0.9117647058823529,0.9411764705882353,0.9411764705882353
316,/education/educational_institution/students_graduates./education/education/specialization,9,71,M-1,45.94444444444444,0.693810780843099,0.6666666666666666,0.7222222222222222,0.7777777777777778
317,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,42,340,M-N,157.5595238095238,0.9015905289422899,0.8928571428571429,0.9047619047619048,0.9285714285714286
318,/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,18,118,1-N,3.2777777777777777,0.9309210247463651,0.9166666666666666,0.9444444444444444,0.9722222222222222
319,/government/government_office_category/officeholders./government/government_position_held/office_holder,9,105,1-N,1.0,1.0,1.0,1.0,1.0
320,/sports/sports_position/players./baseball/baseball_roster_position/team,23,181,M-N,1.0869565217391304,0.9565217391304348,0.9130434782608695,1.0,1.0
321,/people/ethnicity/geographic_distribution,18,118,M-N,2.9166666666666665,0.8826708263821073,0.8611111111111112,0.8888888888888888,0.9444444444444444
322,/film/actor/film./film/performance/special_performance_type,45,376,M-1,1.4666666666666666,0.951244862874349,0.9333333333333333,0.9555555555555556,0.9888888888888889
323,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,81,381,M-N,6.0,0.6084314982096354,0.5123456790123457,0.6419753086419753,0.8209876543209876
324,/film/film/personal_appearances./film/personal_film_appearance/person,17,216,1-N,1.0,1.0,1.0,1.0,1.0
325,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_open_times/time_zone,7,61,M-1,5.5,0.8939909253801618,0.8571428571428571,0.9285714285714286,0.9285714285714286
326,/location/location/time_zones,124,340,M-1,207.6491935483871,0.5622900685956401,0.5080645161290323,0.5967741935483871,0.6451612903225806
327,/basketball/basketball_team/roster./sports/sports_team_roster/position,21,173,M-N,1.119047619047619,0.9563492366245815,0.9285714285714286,1.0,1.0
328,/film/film/story_by,36,366,M-1,70.625,0.9583445654975044,0.9444444444444444,0.9722222222222222,0.9722222222222222
329,/tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer,36,274,1-N,1.0416666666666667,0.9837963316175673,0.9722222222222222,1.0,1.0
330,/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,21,190,M-N,1.3333333333333333,0.9232804434640067,0.8809523809523809,0.9761904761904762,1.0
331,/transportation/road/major_cities,3,21,1-N,1.0,1.0,1.0,1.0,1.0
332,/basketball/basketball_position/player_roster_position./basketball/basketball_roster_position/team,27,170,M-N,1.0740740740740742,0.9691357789216218,0.9444444444444444,1.0,1.0
333,/education/educational_degree/people_with_this_degree./education/education/specialization,10,78,1-N,1.0,1.0,1.0,1.0,1.0
334,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/source,4,10,M-1,1.0,1.0,1.0,1.0,1.0
335,/olympics/olympic_games/participating_countries,40,332,M-N,6.25,0.7060691356658936,0.6375,0.7375,0.8625
336,/base/marchmadness/ncaa_basketball_team/ncaa_tournament_seeds./base/marchmadness/ncaa_tournament_seed/tournament,36,333,M-N,1.0694444444444444,0.9699074427286783,0.9444444444444444,1.0,1.0
337,/film/film_distribution_medium/films_distributed_in_this_medium./film/film_film_distributor_relationship/film,39,290,1-N,1.2820512820512822,0.9765567290477264,0.9743589743589743,0.9743589743589743,0.9871794871794872
338,/education/educational_institution/sexes_accepted./education/gender_enrollment/sex,3,26,M-N,4.0,0.8421052296956381,0.8333333333333334,0.8333333333333334,0.8333333333333334
339,/government/governmental_body/members./government/government_position_held/office_holder,7,71,M-N,3.0,0.8954081535339355,0.8571428571428571,0.9285714285714286,0.9285714285714286
340,/tv/tv_network/programs./tv/tv_network_duration/program,27,309,1-N,2.425925925925926,0.9529471927218967,0.9444444444444444,0.9629629629629629,0.9814814814814815
341,/base/contractbridge/bridge_player/first_place_finish./base/contractbridge/bridge_tournament_standings/second_place,2,16,M-N,1.0,1.0,1.0,1.0,1.0
342,/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,49,325,1-N,11.428571428571429,0.8450569619937819,0.8367346938775511,0.8469387755102041,0.8673469387755102
344,/sports/sports_team/roster./sports/sports_team_roster/player,73,356,M-1,1.4246575342465753,0.8726190018327269,0.7945205479452054,0.9315068493150684,1.0
345,/basketball/basketball_team/roster./basketball/basketball_roster_position/position,15,169,M-N,1.0333333333333334,0.9833333333333333,0.9666666666666667,1.0,1.0
346,/military/military_combatant/military_commanders./military/military_command/military_commander,2,35,1-N,1.0,1.0,1.0,1.0,1.0
347,/sports/pro_athlete/teams./basketball/basketball_historical_roster_position/team,2,28,1-N,1.25,0.875,0.75,1.0,1.0
348,/people/person/employment_history./business/employment_tenure/company,34,311,M-1,168.11764705882354,0.9413030287798714,0.9411764705882353,0.9411764705882353,0.9411764705882353
349,/music/artist/origin,54,360,M-1,759.9722222222222,0.6500771840413412,0.6388888888888888,0.6481481481481481,0.6759259259259259
350,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,54,358,1-N,131.94444444444446,0.8395261411313657,0.8333333333333334,0.8425925925925926,0.8425925925925926
351,/royalty/royal_line/kingdom_s_ruled,2,25,1-N,63.5,0.5135775804519653,0.5,0.5,0.5
352,/medicine/disease/causes,2,32,M-N,1.25,0.875,0.75,1.0,1.0
353,/american_football/football_player/former_teams./sports/sports_team_roster/team,6,41,1-N,1.0833333333333333,0.9583333333333334,0.9166666666666666,1.0,1.0
354,/medicine/drug_ingredient/more_general_ingredient,1,5,1-1,1.0,1.0,1.0,1.0,1.0
355,/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program,27,262,M-1,11.481481481481481,0.9815141183358652,0.9814814814814815,0.9814814814814815,0.9814814814814815
356,/time/event/locations,45,334,M-N,2.6666666666666665,0.9357571919759115,0.9111111111111111,0.9555555555555556,0.9666666666666667
357,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/players,1,19,1-N,1.0,1.0,1.0,1.0,1.0
358,/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity,31,239,1-1,1.0,1.0,1.0,1.0,1.0
359,/tv/tv_program/spun_off_from,1,21,1-1,1.0,1.0,1.0,1.0,1.0
360,/base/popstra/celebrity/lived_with./base/popstra/lived_with/participant,9,79,1-1,1.1666666666666667,0.9351852205064561,0.8888888888888888,1.0,1.0
361,/government/political_party/politicians_in_this_party./government/political_party_tenure/politician,15,106,1-N,1.0666666666666667,0.9777777989705404,0.9666666666666667,1.0,1.0
362,/education/university/domestic_tuition./measurement_unit/dated_money_value/currency,60,356,M-1,8.983333333333333,0.872146733601888,0.8583333333333333,0.875,0.9
363,/government/legislative_session/members./government/government_position_held/office_holder,21,207,M-N,1.1428571428571428,0.9365079062325614,0.8809523809523809,1.0,1.0
364,/government/politician/party./government/political_party_tenure/party,6,106,M-1,1.0,1.0,1.0,1.0,1.0
365,/people/cause_of_death/includes_causes_of_death,1,38,1-N,1.0,1.0,1.0,1.0,1.0
366,/government/politician/government_positions_held./government/government_position_held/appointed_by,3,30,M-1,1.0,1.0,1.0,1.0,1.0
368,/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency,15,129,M-1,1.3333333333333333,0.9444444656372071,0.9333333333333333,0.9333333333333333,1.0
369,/award/award_category/presenting_organization,9,83,M-1,1.0,1.0,1.0,1.0,1.0
370,/base/fight/crime_type/people_convicted_of_this_crime./base/crime/criminal_conviction/guilty_of,2,20,M-N,1.0,1.0,1.0,1.0,1.0
371,/base/saints/saint/venerated_in,4,23,M-N,1.0,1.0,1.0,1.0,1.0
373,/film/film_art_director/films_art_directed,13,95,1-N,1.0,1.0,1.0,1.0,1.0
374,/education/educational_institution/subsidiary_or_constituent_schools,14,87,1-N,1.0,1.0,1.0,1.0,1.0
375,/film/actor/dubbing_performances./film/dubbing_performance/film,16,120,M-N,1.0,1.0,1.0,1.0,1.0
376,/soccer/football_league/teams./soccer/football_league_participation/team,7,47,1-N,1.4285714285714286,0.8952380589076451,0.8571428571428571,0.9285714285714286,1.0
377,/film/film_character/portrayed_in_films./film/performance/film,7,53,1-N,1.0,1.0,1.0,1.0,1.0
378,/location/country/languages_spoken,41,337,M-N,1.1219512195121952,0.9692219059641768,0.9512195121951219,0.9878048780487805,1.0
379,/education/educational_institution/students_graduates./education/education/minor,6,59,M-1,21.666666666666668,0.9170013268788656,0.9166666666666666,0.9166666666666666,0.9166666666666666
380,/user/ktrueman/default_domain/international_organization/member_states,22,175,M-N,3.25,0.9130449295043945,0.9090909090909091,0.9090909090909091,0.9090909090909091
381,/tv/tv_program/regular_personal_appearances./tv/tv_regular_personal_appearance/person,6,107,1-N,1.25,0.9375,0.9166666666666666,0.9166666666666666,1.0
382,/award/award_winning_work/awards_won./award/award_honor/ceremony,90,349,M-1,248.17222222222222,0.5398767683241102,0.4777777777777778,0.5722222222222222,0.6444444444444445
383,/american_football/football_team/current_roster./sports/sports_team_roster/position,61,371,M-N,4.754098360655738,0.6918897785124232,0.6147540983606558,0.7049180327868853,0.8770491803278688
384,/soccer/football_player/current_team./sports/sports_team_roster/team,53,340,M-N,1.3962264150943395,0.8898697619168263,0.8301886792452831,0.9339622641509434,1.0
385,/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal,5,103,M-N,1.0,1.0,1.0,1.0,1.0
386,/organization/organization/legal_structure,10,74,M-1,1.1,0.9666666984558105,0.95,1.0,1.0
387,/base/schemastaging/athlete_extra/salary./base/schemastaging/athlete_salary/currency,1,36,M-1,1.0,1.0,1.0,1.0,1.0
388,/location/symbol_of_administrative_division/official_symbol_of./location/location_symbol_relationship/administrative_division,1,16,1-N,1.0,1.0,1.0,1.0,1.0
389,/award/ranked_item/appears_in_ranked_lists./award/ranking/list,38,325,M-1,1.9736842105263157,0.8770367471795333,0.8157894736842105,0.9342105263157895,0.9605263157894737
390,/people/person/education./education/education/major_field_of_study,32,271,M-1,1.015625,0.9921875,0.984375,1.0,1.0
391,/film/film_set_designer/film_sets_designed,11,105,1-N,1.0454545454545454,0.9772727272727273,0.9545454545454546,1.0,1.0
392,/government/political_appointer/appointees./government/government_position_held/jurisdiction_of_office,9,39,M-1,1.2777777777777777,0.9212963316175673,0.8888888888888888,0.9444444444444444,1.0
393,/user/jg/default_domain/olympic_games/sports,61,351,M-N,3.0,0.7316384862680905,0.6557377049180327,0.7540983606557377,0.9426229508196722
394,/education/educational_degree/people_with_this_degree./education/education/minor,6,52,1-N,1.9166666666666667,0.8825757503509521,0.8333333333333334,0.9166666666666666,0.9166666666666666
395,/sports/sports_team/roster./soccer/football_roster_position/player,57,385,M-N,1.5350877192982457,0.8400585107636034,0.7456140350877193,0.9210526315789473,1.0
396,/people/person/sibling_s./people/sibling_relationship/sibling,14,131,1-1,1.0,1.0,1.0,1.0,1.0
397,/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,41,358,M-N,1.0121951219512195,0.9939024390243902,0.9878048780487805,1.0,1.0
398,/tv/tv_program/original_network./tv/tv_network_duration/network,36,292,M-1,2.2083333333333335,0.9664574729071723,0.9583333333333334,0.9722222222222222,0.9722222222222222
399,/music/artist/contribution./music/recording_contribution/performance_role,19,214,M-N,1.1842105263157894,0.9473684210526315,0.9210526315789473,0.9473684210526315,1.0
400,/sports/sports_position/players./sports/sports_team_roster/position,16,119,M-N,1.0625,0.96875,0.9375,1.0,1.0
